年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10511(實價),住宅大樓(含車位),嘉義市嘉義市文雅街140巷1~30號,21.1,3房/2廳/2衛,1 /共13層,31.11,7.68,--,#NAME?,18.2,565萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/11/1
10510(實價),華廈,嘉義市嘉義市文雅街116巷1~30號,20.3,4房/2廳/3衛,1 /共9層,58.51,9.53,--,#NAME?,9,525萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/10/1
10510(實價),透天厝(含車位),嘉義市嘉義市文雅街175巷1~30號,0.5,6房/2廳/5衛,1 /共3層,141.01,49.19,--,#NAME?,18.7,2630萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/10/1
10510(實價),透天厝(含車位),嘉義市嘉義市文雅街175巷31~60號,0.5,5房/2廳/4衛,1 /共3層,128.4,46.15,--,#NAME?,19.5,2500萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/10/1
10510(實價),華廈(含車位),嘉義市嘉義市文雅街116巷31~60號,20.3,3房/1廳/1衛,6 /共9層,36.61,5.91,--,#NAME?,10.5,386萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/10/1
10509(實價),華廈(含車位),嘉義市嘉義市文雅街116巷1~30號,20.3,3房/2廳/2衛,4 /共9層,45.18,6.74,--,#NAME?,9.8,440萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/9/1
10508(實價),透天厝(含車位),嘉義市嘉義市文雅街175巷1~30號,0.3,6房/3廳/5衛,1 /共3層,128.66,43.44,--,#NAME?,18.9,2430萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/8/1
10508(實價),透天厝(含車位),嘉義市嘉義市文雅街175巷31~60號,0.3,7房/3廳/5衛,1 /共3層,135.36,56.75,--,#NAME?,19.7,2667萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/8/1
10508(實價),透天厝(含車位),嘉義市嘉義市文雅街175巷1~30號,0.3,7房/3廳/7衛,1 /共3層,178.06,61.59,--,#NAME?,16.5,2933萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/8/1
10508(實價),華廈,嘉義市嘉義市文雅街116巷1~30號,20.2,2房/1廳/1衛,4 /共9層,17.58,2.79,--,#NAME?,8.2,145萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/8/1
10507(實價),華廈,嘉義市嘉義市文雅街116巷1~30號,20.1,3房/1廳/1衛,5 /共9層,29.87,4.76,--,#NAME?,9.4,280萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/7/1
10507(實價),透天厝,嘉義市嘉義市文雅街200巷1~30號,36.7,6房/3廳/4衛,1 /共2層,37.83,30.25,--,#NAME?,25.9,980萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/7/1
10506(實價),住宅大樓(含車位),嘉義市嘉義市文雅街150巷1~30號,20.7,3房/2廳/2衛,11 /共14層,44.98,6.54,--,#NAME?,9.9,445萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/6/1
10505(實價),住宅大樓,嘉義市嘉義市文雅街150巷1~30號,20.6,3房/2廳/2衛,13 /共13層,33.13,4.88,--,#NAME?,9.2,305萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/5/1
10501(實價),住宅大樓,嘉義市嘉義市文雅街150巷1~30號,20.3,3房/2廳/2衛,5 /共12層,37.36,5.5,--,#NAME?,9.6,360萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2016/1/1
10510(實價),華廈,嘉義市嘉義市文雅街121~150號,20.3,3房/1廳/1衛,4 /共9層,18.99,3.94,--,#NAME?,10.5,200萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/10/1
10510(實價),套房(含車位),嘉義市嘉義市文雅街121~150號,20.3,1房/1廳/1衛,8 /共9層,25.38,3.94,--,#NAME?,8.6,218萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/10/1
10510(實價),透天厝,嘉義市嘉義市文雅街151~180號,10.5,4房/2廳/4衛,1 /共4層,86.04,30.6,--,#NAME?,17.4,1500萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/10/1
10509(實價),華廈,嘉義市嘉義市文雅街241~270號,22.9,3房/2廳/2衛,2 /共7層,40.5,9.29,--,#NAME?,10.4,420萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/9/1
10509(實價),住宅大樓,嘉義市嘉義市文雅里9鄰文雅街150巷1~30號,20.9,3房/2廳/2衛,5 /共12層,37.36,5.5,--,#NAME?,11.2,420萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/9/1
10509(實價),透天厝,嘉義市嘉義市文雅街151~180號,10.4,2房/2廳/1衛,1 /共5層,145.11,63.53,--,#NAME?,18.1,2625萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/9/1
10509(實價),透天厝,嘉義市嘉義市文雅街361~390號,11.8,4房/2廳/36衛,1 /共4層,65.26,38.72,--,#NAME?,18.7,1218萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/9/1
10509(實價),套房,嘉義市嘉義市文雅街121~150號,20.3,0房/0廳/0衛,4 /共9層,9.87,1.48,--,#NAME?,10.7,106萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/9/1
10509(實價),套房,嘉義市嘉義市文雅街121~150號,20.3,1房/1廳/1衛,4 /共9層,11.51,1.81,--,#NAME?,8,92萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/9/1
10503(實價),華廈(含車位),嘉義市嘉義市文雅街211~240號,22.3,4房/2廳/2衛,4 /共7層,62.28,10.89,--,50萬,8.3,520萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/3/1
10502(實價),住宅大樓,嘉義市嘉義市文雅街271~300號,21.8,3房/2廳/1衛,3 /共12層,50.84,10.16,--,#NAME?,9,456萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里,2016/2/1
10511(實價),透天厝,嘉義市嘉義市日新街301~330號,13.9,3房/3廳/3衛,1 /共4層,62.5,33.7,--,#NAME?,14.2,885萬,600台灣嘉義市東區日新街199號,23.4722726,120.4680341,短竹里,2016/11/1
10510(實價),透天厝,嘉義市嘉義市日新街301~330號,6.3,3房/2廳/3衛,1 /共4層,59.16,24.81,--,#NAME?,16.6,980萬,600台灣嘉義市東區日新街199號,23.4722726,120.4680341,短竹里,2016/10/1
10512(實價),透天厝,嘉義市嘉義市日新街113巷1~30號,6,4房/3廳/5衛,1 /共4層,78.92,40.93,--,#NAME?,20,1580萬,600台灣嘉義市東區日新街1號,23.466713,120.4684457,短竹里,2016/12/1
10508(實價),住宅大樓,嘉義市嘉義市日新街181~210號,21.8,2房/1廳/1衛,4 /共21層,22.62,3.21,--,#NAME?,9.5,215萬,600台灣嘉義市東區日新街210號,23.4703177,120.4691987,短竹里,2016/8/1
10507(實價),住宅大樓,嘉義市嘉義市日新街181~210號,21.7,3房/1廳/1衛,7 /共21層,22.62,3.21,--,#NAME?,12.4,280萬,600台灣嘉義市東區日新街210號,23.4703177,120.4691987,短竹里,2016/7/1
10507(實價),套房,嘉義市嘉義市日新街181~210號,21.7,1房/1廳/1衛,5 /共21層,22.66,3.21,--,#NAME?,8.8,200萬,600台灣嘉義市東區日新街210號,23.4703177,120.4691987,短竹里,2016/7/1
10505(實價),套房,嘉義市嘉義市日新街181~210號,21.5,1房/1廳/1衛,4 /共21層,14.98,2.16,--,#NAME?,11.1,166萬,600台灣嘉義市東區日新街210號,23.4703177,120.4691987,短竹里,2016/5/1
10502(實價),住宅大樓,嘉義市嘉義市日新街181~210號,21.3,2房/1廳/1衛,9 /共21層,22.66,3.21,--,#NAME?,9.5,216萬,600台灣嘉義市東區日新街210號,23.4703177,120.4691987,短竹里,2016/2/1
10503(實價),透天厝,嘉義市嘉義市日新街218巷31~60號,2.3,5房/2廳/4衛,1 /共4層,72.39,41.98,--,#NAME?,22.1,1600萬,600台灣嘉義市東區日新街31號,23.4674925,120.4687269,短竹里,2016/3/1
10501(實價),透天厝,嘉義市嘉義市日新街218巷31~60號,2.2,5房/2廳/4衛,1 /共4層,72.39,42.23,--,#NAME?,19.5,1415萬,600台灣嘉義市東區日新街31號,23.4674925,120.4687269,短竹里,2016/1/1
10504(實價),華廈,嘉義市嘉義市世賢路一段1~30號,23.3,3房/2廳/2衛,1 /共8層,31.85,6.36,--,#NAME?,11.9,380萬,600台灣嘉義市東區世賢路一段27號,23.4953454,120.4501138,中庄里,2016/4/1
10501(實價),華廈(含車位),嘉義市嘉義市世賢路一段1~30號,23,3房/2廳/2衛,2 /共8層,36.43,6.32,--,#NAME?,8.1,295萬,600台灣嘉義市東區世賢路一段27號,23.4953454,120.4501138,中庄里,2016/1/1
10506(實價),透天厝,嘉義市嘉義市世賢路一段31~60號,26.9,3房/2廳/2衛,1 /共2層,38.64,31.16,--,#NAME?,21.7,840萬,600台灣嘉義市東區世賢路一段33號,23.495325,120.4499566,中庄里,2016/6/1
10501(實價),透天厝,嘉義市嘉義市北門街61~90號,31.4,5房/3廳/3衛,1 /共5層,90.74,20.87,--,#NAME?,12.1,1100萬,600台灣嘉義市東區北門街90號,23.4841642,120.4500794,北門里,2016/1/1
10512(實價),透天厝,嘉義市嘉義市臺斗街263之31~60號,23.4,4房/1廳/3衛,1 /共4層,50.68,34.5,--,#NAME?,11.8,600萬,600台灣嘉義市東區台斗街263號,23.49632,120.451227,中庄里,2016/12/1
10512(實價),住宅大樓(含車位),嘉義市嘉義市臺斗街31~60號,17.4,3房/2廳/2衛,11 /共11層,38.85,6.15,2.7,#NAME?,11.1,430萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/12/1
10512(實價),住宅大樓(含車位),嘉義市嘉義市臺斗街31~60號,17.4,3房/2廳/2衛,7 /共12層,39.62,6.27,5.17,#NAME?,10.9,433萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/12/1
10512(實價),透天厝,嘉義市嘉義市臺斗街31~60號,14.5,4房/2廳/4衛,1 /共5層,76.69,27.13,--,#NAME?,13.7,1050萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/12/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市臺斗街31~60號,17.3,3房/2廳/2衛,1 /共12層,37.46,5.8,5.17,#NAME?,11.6,435萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/10/1
10508(實價),住宅大樓,嘉義市嘉義市臺斗街31~60號,17.1,3房/2廳/2衛,1 /共12層,36.19,6.27,--,#NAME?,10.5,380萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/8/1
10507(實價),透天厝,嘉義市嘉義市臺斗街31~60號,14.1,5房/2廳/5衛,1 /共5層,71.83,30.76,--,#NAME?,13.3,958萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/7/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市臺斗街31~60號,17,3房/2廳/2衛,10 /共12層,42.4,6.62,5.17,#NAME?,9.9,420萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/7/1
10507(實價),住宅大樓,嘉義市嘉義市臺斗街31~60號,17,3房/2廳/1衛,11 /共12層,43.13,7.43,--,#NAME?,10.4,450萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/7/1
10507(實價),住宅大樓,嘉義市嘉義市臺斗街31~60號,17,3房/2廳/2衛,0 /共11層,33.97,5.8,--,#NAME?,10.6,360萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/7/1
10506(實價),住宅大樓,嘉義市嘉義市臺斗街31~60號,16.9,3房/2廳/2衛,8 /共12層,36.34,6.27,--,#NAME?,10.3,375萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/6/1
10506(實價),住宅大樓,嘉義市嘉義市臺斗街31~60號,16.9,3房/2廳/2衛,4 /共12層,37.23,6.62,--,#NAME?,10.1,375萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/6/1
10506(實價),透天厝,嘉義市嘉義市臺斗街31~60號,1.1,5房/3廳/5衛,1 /共5層,102.99,34.4,--,#NAME?,16.2,1668萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/6/1
10506(實價),住宅大樓,嘉義市嘉義市臺斗街31~60號,16.9,3房/2廳/2衛,9 /共12層,36.34,6.27,--,#NAME?,11,400萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/6/1
10505(實價),透天厝,嘉義市嘉義市臺斗街31~60號,1,5房/3廳/6衛,1 /共5層,104.64,34.71,--,#NAME?,15.5,1618萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/5/1
10505(實價),透天厝,嘉義市嘉義市臺斗街31~60號,1,5房/3廳/6衛,1 /共5層,104.64,34.71,--,#NAME?,17.2,1800萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/5/1
10502(實價),住宅大樓,嘉義市嘉義市臺斗街31~60號,16.6,3房/2廳/2衛,2 /共11層,36.15,6.15,--,#NAME?,10.5,380萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里,2016/2/1
10506(實價),透天厝,嘉義市嘉義市中庄里2鄰臺斗街75巷1~30號,42.2,2房/3廳/2衛,1 /共2層,24.04,19.06,--,#NAME?,12.5,300萬,600台灣嘉義市東區台斗街75巷2號,23.4924346,120.4510965,中庄里,2016/6/1
10511(實價),華廈,嘉義市嘉義市臺斗街91~120號,24.1,3房/1廳/2衛,3 /共7層,28.43,6.06,--,#NAME?,9.5,270萬,600台灣嘉義市東區台斗街91號,23.4927246,120.4512253,中庄里,2016/11/1
10511(實價),華廈,嘉義市嘉義市臺斗街91~120號,24.1,0房/0廳/0衛,#NAME?,3.96,0.49,--,#NAME?,12.6,50萬,600台灣嘉義市東區台斗街91號,23.4927246,120.4512253,中庄里,2016/11/1
10503(實價),透天厝,嘉義市嘉義市新生路721~750號,22.7,4房/2廳/4衛,1 /共4層,78.94,25.39,--,#NAME?,8.8,698萬,600台灣嘉義市東區台林街108-112號,23.4955687,120.4549981,頂庄里,2016/3/1
10508(實價),華廈,嘉義市嘉義市市宅街1~30號,26.5,4房/2廳/2衛,5 /共7層,48.06,10.29,--,#NAME?,11.7,560萬,600台灣嘉義市東區市宅街1號,23.4736882,120.4614411,新開里,2016/8/1
10508(實價),華廈,嘉義市嘉義市東區東興里民國路151~180號,37.3,2房/1廳/1衛,5 /共7層,21.89,4.5,--,#NAME?,10,218萬,600台灣嘉義市東區民國路178號,23.4816645,120.4600962,東興里,2016/8/1
10505(實價),店面(店鋪),嘉義市嘉義市民國路181~210號,48.8,4房/2廳/3衛,1 /共2層,28.52,14.22,--,#NAME?,24.2,690萬,600台灣嘉義市東區民國路181號,23.480189,120.4601048,華南里,2016/5/1
10512(實價),住宅大樓,嘉義市嘉義市民國路211~240號,16.9,3房/2廳/2衛,5 /共12層,47.96,7.62,--,#NAME?,12.1,580萬,600台灣嘉義市東區民國路211號,23.481119,120.4599971,東興里,2016/12/1
10506(實價),透天厝,嘉義市嘉義市民國路241~270號,48.6,3房/2廳/2衛,1 /共2層,23.31,17.85,--,#NAME?,27.9,650萬,600台灣嘉義市東區民國路218號,23.4831644,120.4598581,中山里,2016/6/1
10510(實價),公寓,嘉義市嘉義市民權路112巷1~30號,37.5,3房/1廳/2衛,5 /共5層,29.27,8.61,--,#NAME?,6.8,200萬,600台灣嘉義市東區民權路10-1號,23.484367,120.465974,王田里,2016/10/1
10509(實價),住宅大樓,嘉義市嘉義市民權路1~30號,23.8,3房/2廳/2衛,10 /共16層,46,6.35,--,#NAME?,15.7,720萬,600台灣嘉義市東區民權路10-1號,23.484367,120.465974,王田里,2016/9/1
10501(實價),公寓,嘉義市嘉義市民權路91~120號,36.8,3房/2廳/2衛,4 /共5層,28.05,8.15,--,#NAME?,6.3,176萬,600台灣嘉義市東區民權路120號,23.4835954,120.4577833,中山里,2016/1/1
10507(實價),店面(店鋪),嘉義市嘉義市共和路121~150號,30.8,4房/2廳/3衛,1 /共3層,28.94,14.52,--,#NAME?,15.6,450萬,600台灣嘉義市東區民權路200號,23.4832489,120.4548457,中山里,2016/7/1
10505(實價),華廈,嘉義市嘉義市共和路121~150號,22.9,3房/2廳/2衛,5 /共9層,35.99,5.47,--,#NAME?,9.2,330萬,600台灣嘉義市東區民權路200號,23.4832489,120.4548457,中山里,2016/5/1
10511(實價),透天厝,嘉義市嘉義市民權路31~60號,1.7,5房/3廳/4衛,1 /共5層,92.64,32.67,--,#NAME?,38.9,3600萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里,2016/11/1
10511(實價),透天厝,嘉義市嘉義市民權路31~60號,1.7,5房/3廳/4衛,1 /共5層,96.05,33.28,--,#NAME?,38.5,3700萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里,2016/11/1
10505(實價),透天厝,嘉義市嘉義市民權路31~60號,27.2,4房/2廳/3衛,1 /共3層,58.84,12.18,--,#NAME?,20.1,1180萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里,2016/5/1
10510(實價),華廈,嘉義市嘉義市民權路361~390號,24.9,2房/1廳/1衛,4 /共8層,20.71,2.67,--,#NAME?,11.6,240萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/10/1
10510(實價),華廈,嘉義市嘉義市民權路361~390號,24.9,2房/1廳/1衛,3 /共8層,20.71,2.65,--,#NAME?,11.6,240萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/10/1
10509(實價),套房,嘉義市嘉義市民權路361~390號,19.5,1房/1廳/1衛,9 /共12層,14.71,1.19,--,#NAME?,6.1,90萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/9/1
10506(實價),華廈,嘉義市嘉義市民權路361~390號,24.6,2房/0廳/2衛,8 /共8層,15.32,1.98,--,#NAME?,13.1,200萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/6/1
10505(實價),套房,嘉義市嘉義市民權路361~390號,24.5,0房/0廳/0衛,3 /共8層,15.32,1.98,--,#NAME?,6.9,105萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/5/1
10503(實價),店面(店鋪),嘉義市嘉義市民權路361~390號,24.3,4房/2廳/2衛,2 /共8層,138.31,17.91,--,#NAME?,9.8,1360萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/3/1
10502(實價),華廈,嘉義市嘉義市民權路361~390號,24.3,2房/1廳/1衛,8 /共8層,20.71,2.67,--,#NAME?,9.7,200萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/2/1
10501(實價),套房,嘉義市嘉義市民權路361~390號,24.2,1房/1廳/1衛,6 /共8層,15.68,2.03,--,#NAME?,8.6,135萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里,2016/1/1
10507(實價),透天厝,嘉義市嘉義市民權路151~180號,7.2,5房/2廳/4衛,1 /共4層,86.95,32.29,--,#NAME?,28.8,2500萬,600台灣嘉義市東區民權路72-76號,23.483832,120.460511,中山里,2016/7/1
10509(實價),公寓,嘉義市嘉義市民權路61~90號,35.9,2房/1廳/1衛,1 /共5層,12.27,4.84,--,#NAME?,8.2,100萬,600台灣嘉義市東區民權路90號,23.483832,120.4594724,中山里,2016/9/1
10511(實價),透天厝,嘉義市嘉義市永安街390巷1~30號,45.7,2房/1廳/1衛,1 /共1層,13.55,17.55,--,#NAME?,14.8,200萬,600台灣嘉義市東區永安街30號,23.4711037,120.4516251,豐年里,2016/11/1
10505(實價),店面(店鋪),嘉義市嘉義市立仁路241~270號,0.3,3房/3廳/5衛,1 /共3層,68.84,30.25,--,#NAME?,21.8,1500萬,600台灣嘉義市東區立仁路270號,23.464113,120.4614506,芳安里,2016/5/1
10501(實價),店面(店鋪),嘉義市嘉義市立仁路301~330號,4.7,8房/4廳/6衛,1 /共4層,97.96,39.93,--,#NAME?,18.9,1850萬,600台灣嘉義市東區立仁路330號,23.463718,120.46033,頂寮里,2016/1/1
10508(實價),透天厝,嘉義市嘉義市立仁路42巷31~60號,1.8,4房/2廳/3衛,1 /共4層,56.49,31.18,--,#NAME?,18.9,1068萬,600台灣嘉義市東區立仁路38號,23.4656274,120.4658786,芳草里,2016/8/1
10508(實價),透天厝,嘉義市嘉義市立仁路63巷1~30號,15.9,4房/2廳/4衛,1 /共4層,64.08,24.2,--,#NAME?,14,900萬,600台灣嘉義市東區立仁路63巷3號,23.4650337,120.4652559,芳草里,2016/8/1
10506(實價),透天厝,嘉義市嘉義市立德街55巷1~30號,36.8,3房/2廳/3衛,1 /共2層,38.79,39.33,--,#NAME?,23.2,900萬,600台灣嘉義市東區立德街30號,23.4758719,120.4694617,蘭潭里,2016/6/1
10512(實價),透天厝,嘉義市嘉義市光仁街31~60號,2.2,4房/3廳/6衛,1 /共4層,106.5,38.12,--,#NAME?,25.4,2700萬,600台灣嘉義市東區光仁街30號,23.4699428,120.4685162,短竹里,2016/12/1
10512(實價),透天厝,嘉義市嘉義市光仁街31~60號,2.2,4房/3廳/6衛,1 /共4層,115.59,55.36,--,#NAME?,24.9,2880萬,600台灣嘉義市東區光仁街30號,23.4699428,120.4685162,短竹里,2016/12/1
10512(實價),透天厝,嘉義市嘉義市光仁街31~60號,2.2,4房/3廳/6衛,1 /共4層,132.56,45.98,--,#NAME?,24,3188萬,600台灣嘉義市東區光仁街30號,23.4699428,120.4685162,短竹里,2016/12/1
10504(實價),透天厝,嘉義市嘉義市光仁街31~60號,1.5,4房/3廳/6衛,1 /共4層,121.16,52.03,--,#NAME?,23.9,2900萬,600台灣嘉義市東區光仁街30號,23.4699428,120.4685162,短竹里,2016/4/1
10510(實價),透天厝,嘉義市嘉義市光仁街61~90號,1.9,4房/3廳/6衛,1 /共4層,104.08,36.91,--,#NAME?,25,2600萬,600台灣嘉義市東區光仁街32號,23.4698966,120.4684025,短竹里,2016/10/1
10506(實價),透天厝,嘉義市嘉義市光仁街61~90號,1.7,4房/5廳/6衛,1 /共4層,109.28,31.46,--,#NAME?,20.6,2248萬,600台灣嘉義市東區光仁街32號,23.4698966,120.4684025,短竹里,2016/6/1
10512(實價),透天厝,嘉義市嘉義市光正街53巷1~30號,20.6,6房/1廳/6衛,1 /共4層,44.56,25.41,--,#NAME?,19.9,888萬,600台灣嘉義市東區光正街1號,23.4673603,120.4695777,蘭潭里,2016/12/1
10511(實價),透天厝,嘉義市嘉義市光正街61~90號,2.1,6房/1廳/3衛,1 /共3層,61.17,33.88,--,#NAME?,32.7,2000萬,600台灣嘉義市東區光正街61號,23.4678431,120.4680774,短竹里,2016/11/1
