年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10401(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.3,3房/2廳/2衛,3 /共11層,39.47,5.64,--,#NAME?,7.1,280萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里,2015/1/1
10401(實價),華廈,嘉義市嘉義市泰瑞四街61~90號,16.6,3房/2廳/2衛,4 /共6層,41.79,9.27,--,#NAME?,7.2,300萬,600台灣嘉義市西區泰瑞四街78號,23.4854296,120.4269669,福安里,2015/1/1
10401(實價),公寓,嘉義市嘉義市芳安路337巷1~30號,34.4,3房/2廳/2衛,4 /共5層,33.13,6.55,--,#NAME?,7.2,238萬,600台灣嘉義市東區芳安路337巷2-8號,23.4679212,120.4562516,安業里,2015/1/1
10401(實價),華廈,嘉義市嘉義市嘉北街12巷31~60號,24.3,3房/1廳/1衛,5 /共7層,25.78,4.5,--,#NAME?,7.3,188萬,600台灣嘉義市東區嘉北街18號,23.4938455,120.4559574,頂庄里,2015/1/1
10401(實價),套房(含車位),嘉義市嘉義市友愛路541~570號,19.5,1房/1廳/1衛,12 /共14層,34.34,6.79,--,#NAME?,7.3,250萬,600台灣嘉義市西區友愛路570號,23.4900956,120.4362421,保生里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市小雅路361~390號,21.6,2房/1廳/1衛,8 /共12層,20.29,3.48,--,#NAME?,7.4,150萬,600台灣嘉義市東區小雅路382號,23.4765452,120.4703533,長竹里,2015/1/1
10401(實價),華廈,嘉義市嘉義市新建街31~60號,20.7,1房/1廳/1衛,6 /共7層,13.91,2.54,--,#NAME?,7.5,105萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,垂楊里,2015/1/1
10401(實價),透天厝,嘉義市嘉義市忠孝路781~810號,20.9,4房/3廳/3衛,1 /共3層,67.04,23.9,--,#NAME?,7.6,510萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里,2015/1/1
10401(實價),華廈,嘉義市嘉義市彌陀路238巷59弄1~30號,24.9,4房/2廳/2衛,2 /共7層,43.64,9.29,--,#NAME?,7.6,330萬,600台灣嘉義市東區彌陀路238巷7弄5號,23.4740199,120.4632164,短竹里,2015/1/1
10401(實價),公寓,嘉義市嘉義市中庄里臺斗街181~210號,30.6,3房/2廳/2衛,2 /共5層,33.01,9.24,--,#NAME?,7.6,250萬,600台灣嘉義市東區台斗街163號,23.494294,120.4510584,中庄里,2015/1/1
10401(實價),華廈(含車位),嘉義市長安街91~120號,21.3,3房/2廳/2衛,9 /共9層,38.83,6.51,--,#NAME?,7.6,295萬,600台灣嘉義市西區長安街91號,23.4852397,120.4443172,慶安里,2015/1/1
10401(實價),透天厝,嘉義市嘉義市竹圍里7鄰北鎮街11巷1~30號,44.6,1房/1廳/1衛,1 /共1層,11.79,17.55,--,#NAME?,7.6,90萬,600台灣嘉義市西區北鎮街15號,23.4886657,120.4316858,保福里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.3,3房/2廳/2衛,8 /共11層,32.37,5.08,--,#NAME?,7.7,250萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市泰山一街31~60號,20.1,3房/2廳/3衛,4 /共14層,57.92,6.91,--,#NAME?,7.7,446萬,600台灣嘉義市西區泰山一街60號,23.4852749,120.425294,福安里,2015/1/1
10401(實價),華廈,嘉義市嘉義市嘉北街12巷31~60號,24.3,2房/1廳/1衛,7 /共7層,25.78,2.77,--,#NAME?,7.7,199萬,600台灣嘉義市東區嘉北街18號,23.4938455,120.4559574,頂庄里,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,10.3,3房/2廳/2衛,9 /共14層,64.01,10.78,--,#NAME?,7.7,490萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市世賢路三段211~240號,21.3,3房/1廳/2衛,6 /共12層,44.08,5.07,--,#NAME?,7.9,350萬,600台灣嘉義市西區世賢路三段205號,23.4623071,120.4320898,福民里,2015/1/1
10401(實價),透天厝,嘉義市嘉義市文化路694巷1~30號,33.4,5房/1廳/2衛,1 /共2層,28.36,26.92,--,#NAME?,7.9,224萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2015/1/1
10401(實價),華廈,嘉義市嘉義市建成街181~210號,23.5,1房/1廳/1衛,5 /共6層,12.86,2.6,--,#NAME?,7.9,102萬,600台灣嘉義市西區建成街195號,23.4687551,120.4375142,車店里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市林森東路721~750號,11.8,3房/2廳/2衛,5 /共13層,52.97,13.11,--,#NAME?,7.9,420萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2015/1/1
10401(實價),公寓,嘉義市嘉義市上海路91~120號,30.9,3房/2廳/2衛,3 /共5層,26.94,10.22,--,#NAME?,7,188萬,600台灣嘉義市西區上海路120號,23.4655479,120.432025,車店里,2015/1/1
10401(實價),公寓,嘉義市嘉義市中庄里海埔新村1~30號,31.8,3房/2廳/2衛,5 /共5層,25.13,11.51,--,#NAME?,7,175萬,找不到位址,無,無,無,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市林森東路721~750號,11.8,3房/2廳/2衛,5 /共13層,53.27,13.18,--,#NAME?,8.1,430萬,600台灣嘉義市東區林森東路750號,23.4923366,120.4778693,圳頭里,2015/1/1
10401(實價),透天厝,嘉義市嘉義市成仁街28巷1~30號,44.8,3房/2廳/2衛,1 /共2層,33.91,34.97,--,#NAME?,8.3,280萬,600台灣嘉義市東區成仁街30號,23.4760095,120.4526478,過溝里,2015/1/1
10401(實價),華廈(含車位),嘉義市嘉義市永康三街1~30號,22.6,3房/2廳/2衛,6 /共6層,45.7,8.43,--,#NAME?,8.3,380萬,600台灣嘉義市西區永康三街1號,23.4755222,120.425434,磚?里,2015/1/1
10401(實價),套房,嘉義市嘉義市和平路271~300號,19.7,1房/0廳/1衛,4 /共9層,8.1,0.94,--,#NAME?,8.4,68萬,600台灣嘉義市東區和平路269號,23.4800056,120.4567169,華南里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市蘭井街331~360號,19.2,3房/2廳/2衛,3 /共16層,40.34,4.95,--,#NAME?,8.4,340萬,600台灣嘉義市西區蘭井街260號,23.4771987,120.4459214,西榮里,2015/1/1
10401(實價),套房,嘉義市嘉義市金龍街31~60號,21.1,1房/1廳/1衛,4 /共7層,18.56,3.76,--,#NAME?,8.4,155萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市八德路301~330號,20.2,3房/2廳/2衛,5 /共16層,34.21,3.63,--,#NAME?,8.5,290萬,600台灣嘉義市西區八德路330號,23.4912488,120.4302424,保安里,2015/1/1
10401(實價),套房,嘉義市嘉義市新榮路301~330號,21.1,1房/0廳/1衛,4 /共8層,11.9,1.19,--,#NAME?,8.5,101萬,600台灣嘉義市西區新榮路301號,23.4782794,120.4442146,西榮里,2015/1/1
10401(實價),華廈,嘉義市嘉義市福州一街61~90號,22.1,1房/1廳/1衛,5 /共6層,15.71,3.29,--,#NAME?,8.5,133萬,600台灣嘉義市西區福州一街48號,23.463242,120.434575,福民里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市博東路151~180號,16.8,3房/1廳/2衛,8 /共22層,36.18,4.38,--,#NAME?,8.5,306萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市八德路181~210號,21.1,3房/1廳/2衛,9 /共12層,37.97,4.77,--,#NAME?,8.7,330萬,600台灣嘉義市西區八德路174號,23.4871625,120.4306552,保福里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市仁愛路331~360號,19,2房/1廳/2衛,7 /共14層,28.7,2.86,--,#NAME?,8.8,252萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里,2015/1/1
10401(實價),華廈,嘉義市嘉義市長安街91~120號,21.3,3房/1廳/2衛,3 /共9層,38.37,7.1,--,#NAME?,8.8,338萬,600台灣嘉義市西區長安街91號,23.4852397,120.4443172,慶安里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市博愛路二段151~180號,15.8,1房/1廳/1衛,9 /共14層,11.84,1.16,--,#NAME?,8.9,105萬,600台灣嘉義市西區博愛路二段133號,23.4815231,120.4398559,,2015/1/1
10401(實價),華廈,嘉義市嘉義市興雅路91~120號,21.4,1房/1廳/1衛,8 /共9層,6.97,0.72,--,#NAME?,8.9,62萬,600台灣嘉義市西區興雅路91號,23.4828596,120.4330361,竹圍里,2015/1/1
10401(實價),華廈,嘉義市嘉義市仁愛路1~30號,23.4,0房/0廳/0衛,6 /共7層,28.32,5.09,--,#NAME?,8.9,250萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2015/1/1
10401(實價),華廈,嘉義市嘉義市中興路271巷1弄1~30號,21.5,3房/2廳/2衛,6 /共7層,47.58,8.53,--,#NAME?,8,380萬,600台灣嘉義市西區中興路1號,23.480175,120.4394459,後驛里,2015/1/1
10401(實價),公寓,嘉義市嘉義市忠孝路301~330號,26.2,4房/2廳/2衛,3 /共5層,45.73,13.18,--,#NAME?,8,368萬,600台灣嘉義市東區忠孝路106號,23.4913384,120.4531722,,2015/1/1
10401(實價),華廈(含車位),嘉義市嘉義市大同路481~510號,20.4,3房/2廳/3衛,2 /共8層,66.16,9.77,--,#NAME?,9.1,600萬,600台灣嘉義市西區大同路481號,23.4759013,120.4225765,港坪里,2015/1/1
10401(實價),華廈(含車位),嘉義市嘉義市大同路481~510號,20.4,4房/2廳/3衛,3 /共8層,66.16,9.77,--,#NAME?,9.1,600萬,600台灣嘉義市西區大同路481號,23.4759013,120.4225765,港坪里,2015/1/1
10401(實價),套房,嘉義市嘉義市新民路707巷1~30號,17.7,1房/1廳/1衛,3 /共7層,9.86,1.98,--,#NAME?,9.1,90萬,600台灣嘉義市西區新民路707巷2號,23.4690412,120.4395523,垂楊里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市中正路391~420號,18.8,1房/1廳/1衛,11 /共11層,9.29,0.33,--,#NAME?,9.1,85萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市彌陀路121~150號,18.8,1房/1廳/1衛,17 /共20層,18.72,1.48,--,#NAME?,9.1,170萬,600台灣嘉義市東區彌陀路121號,23.4666592,120.4667133,芳草里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市保建街31~60號,21.6,3房/2廳/2衛,7 /共12層,36.81,6.2,--,#NAME?,9.2,338萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市德惠街31~60號,20.7,1房/1廳/1衛,9 /共12層,15.17,1.23,--,#NAME?,9.2,140萬,600台灣嘉義市西區德惠街32-34號,23.4837156,120.432457,竹圍里,2015/1/1
10401(實價),華廈(含車位),嘉義市嘉義市國城三街1~30號,21,3房/2廳/2衛,3 /共8層,38.11,6.27,--,#NAME?,9.2,352萬,600台灣嘉義市西區國城三街30號,23.4830397,120.4290873,福安里,2015/1/1
10401(實價),華廈,嘉義市嘉義市自強街195巷1~30號,24.2,4房/2廳/2衛,3 /共8層,41.26,6.23,--,#NAME?,9.4,388萬,600台灣嘉義市西區自強街195巷32-1號,23.4643382,120.4201285,劉厝里,2015/1/1
10401(實價),華廈(含車位),嘉義市嘉義市南京路20巷31~60號,19.8,3房/2廳/2衛,3 /共10層,41.44,6.56,--,#NAME?,9.4,390萬,600台灣嘉義市西區南京路20巷19-57號,23.4566788,120.4425104,獅子里,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市博愛路二段151~180號,15.8,2房/1廳/1衛,5 /共14層,41.39,2.8,11.95,#NAME?,9.5,393萬,600台灣嘉義市西區博愛路二段133號,23.4815231,120.4398559,,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,10.3,0房/0廳/0衛,3 /共14層,56.14,10.33,--,#NAME?,9.5,532萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,10.2,3房/2廳/2衛,7 /共14層,55.55,11.43,--,#NAME?,9.5,530萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2015/1/1
10401(實價),公寓(含車位),嘉義市嘉義市南興路199巷31~60號,19.4,3房/1廳/2衛,5 /共5層,46.37,11.23,--,#NAME?,9.5,439萬,600台灣嘉義市東區南興路63號,23.4665902,120.460881,芳安里,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市志昇街31~60號,10.2,3房/2廳/2衛,8 /共14層,55.55,11.43,--,#NAME?,9.5,530萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市友孝路271~300號,15.2,2房/1廳/1衛,3 /共12層,26.24,3.2,--,#NAME?,9.5,250萬,600台灣嘉義市西區友孝路300號,23.4879919,120.4353601,保安里,2015/1/1
10401(實價),透天厝,嘉義市嘉義市自強街106巷31~60號,22.9,6房/1廳/5衛,1 /共4層,53.98,22.99,--,#NAME?,9.7,525萬,600台灣嘉義市西區自強街106巷31號,23.4657378,120.4210809,劉厝里,2015/1/1
10401(實價),公寓,嘉義市嘉義市林森東路451~480號,25.4,3房/2廳/3衛,1 /共5層,57.46,23.99,--,#NAME?,9.8,565萬,600台灣嘉義市東區林森東路480號,23.491523,120.4698939,圳頭里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市德明路61~90號,19.4,2房/2廳/1衛,17 /共18層,25.08,1.88,--,#NAME?,9.8,245萬,600台灣嘉義市西區德明路90號,23.4814836,120.4320387,福全里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市興雅路61~90號,20.2,14房/2廳/14衛,11 /共12層,153.39,13.12,--,#NAME?,9.8,1500萬,600台灣嘉義市西區興雅路90號,23.4830055,120.4327422,竹圍里,2015/1/1
10401(實價),透天厝,嘉義市嘉義市忠孝北街141巷6弄1~30號,6.8,3房/2廳/2衛,1 /共3層,24,20.61,--,#NAME?,9.8,235萬,600台灣嘉義市東區忠孝北街112號,23.5166068,120.4467847,荖藤里,2015/1/1
10401(實價),華廈(含車位),嘉義市嘉義市友孝路151~180號,20.7,3房/2廳/2衛,4 /共9層,40.36,4.42,--,#NAME?,9.9,400萬,600台灣嘉義市西區友孝路180號,23.484917,120.4354928,竹圍里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,21.6,3房/1廳/2衛,13 /共16層,25.03,4.25,--,#NAME?,9.9,248萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市八德路301~330號,20.2,3房/2廳/2衛,4 /共16層,32.17,3.47,--,#NAME?,9.9,320萬,600台灣嘉義市西區八德路330號,23.4912488,120.4302424,保安里,2015/1/1
10401(實價),華廈,嘉義市嘉義市文雅街116巷1~30號,18.6,4房/2廳/3衛,1 /共9層,57.48,9.37,--,#NAME?,9,520萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里,2015/1/1
10401(實價),住宅大樓,嘉義市嘉義市彌陀路241~270號,22.7,2房/1廳/1衛,10 /共12層,20,3.1,--,#NAME?,9,180萬,600台灣嘉義市東區彌陀路237號,23.4684617,120.4657539,芳草里,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市新榮路1~30號,10.3,3房/2廳/2衛,11 /共14層,59.17,13.99,--,#NAME?,9,535萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里,2015/1/1
10401(實價),住宅大樓(含車位),嘉義市嘉義市國賢一街61~90號,22.6,4房/2廳/2衛,13 /共15層,53.6,4.99,--,#NAME?,9,480萬,600台灣嘉義市西區國賢一街70號,23.4845468,120.4287251,保福里,2015/1/1
10402(實價),店面(店鋪),嘉義市嘉義市文化路297巷1~30號,0,10房/8廳/13衛,1 /共5層,191.26,31.95,--,#NAME?,0,3674萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2015/2/1
10402(實價),華廈,嘉義市嘉義市新民路707巷1~30號,17.8,1房/1廳/1衛,5 /共7層,22.73,4.39,--,#NAME?,10.1,230萬,600台灣嘉義市西區新民路707巷2號,23.4690412,120.4395523,垂楊里,2015/2/1
10402(實價),套房,嘉義市嘉義市東洋新?271~300號,29.3,1房/1廳/1衛,2 /共5層,13.02,3.37,--,#NAME?,10.4,135萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里,2015/2/1
10402(實價),住宅大樓(含車位),嘉義市嘉義市新生路301~330號,19,3房/1廳/2衛,10 /共13層,32.02,4.3,--,#NAME?,10.6,338萬,600台灣嘉義市東區新生路301號,23.4827383,120.4609195,中山里,2015/2/1
10402(實價),華廈,嘉義市嘉義市中興路271巷1弄1~30號,21.6,3房/2廳/2衛,1 /共7層,40.33,7.23,--,#NAME?,10.9,440萬,600台灣嘉義市西區中興路1號,23.480175,120.4394459,後驛里,2015/2/1
10402(實價),華廈,嘉義市嘉義市友愛路1~30號,21.7,2房/1廳/1衛,5 /共7層,27.16,4.59,--,#NAME?,10,272萬,600台灣嘉義市西區友愛路30號,23.4921539,120.4441036,湖邊里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市義教街750巷1~30號,40.5,3房/2廳/2衛,1 /共2層,26.83,22.69,--,#NAME?,11.2,300萬,600台灣嘉義市東區義教街30號,23.4934882,120.4678217,新店里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保義路121~150號,33.2,0房/0廳/3衛,1 /共3層,32.04,17.75,--,#NAME?,11.2,360萬,600台灣嘉義市東區保義路146號,23.5028988,120.4531787,後湖里,2015/2/1
10402(實價),住宅大樓,嘉義市嘉義市彌陀路121~150號,18.9,3房/2廳/2衛,11 /共20層,39.96,2.96,--,#NAME?,11.3,450萬,600台灣嘉義市東區彌陀路121號,23.4666592,120.4667133,芳草里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市自強街134巷31~60號,36.8,4房/2廳/2衛,1 /共2層,26.23,19.66,--,#NAME?,11.4,300萬,600台灣嘉義市西區自強街31號,23.464875,120.423895,劉厝里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保義路108巷31~60號,38.8,4房/2廳/2衛,1 /共2層,28.54,25.41,--,#NAME?,11.6,332萬,600台灣嘉義市東區保義路108巷25號,23.5017464,120.4536756,後湖里,2015/2/1
10402(實價),店面(店鋪),嘉義市嘉義市友忠路991~1020號,17,2房/1廳/1衛,1 /共12層,50.68,7.27,--,#NAME?,11,560萬,600台灣嘉義市西區友忠路991號,23.4910542,120.44262,新厝里,2015/2/1
10402(實價),華廈,嘉義市嘉義市西榮街151~180號,21.8,2房/2廳/2衛,1 /共6層,41.1,7.4,--,#NAME?,12.4,510萬,600台灣嘉義市西區西榮街180號,23.4781491,120.4453078,西榮里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保仁三街162巷1弄1~30號,41.3,3房/2廳/2衛,1 /共2層,19.24,19.36,--,#NAME?,12.7,245萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2015/2/1
10402(實價),店面(店鋪),嘉義市嘉義市文化路297巷1~30號,0,0房/0廳/1衛,1 /共1層,20.34,31.95,--,#NAME?,129.9,2642萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保仁三街1~30號,0.2,4房/3廳/4衛,1 /共3層,58.62,33.09,--,#NAME?,13.1,768萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2015/2/1
10402(實價),套房,嘉義市嘉義市廣州街211~240號,20.9,1房/1廳/1衛,4 /共7層,12.03,3.87,--,#NAME?,13.3,160萬,600台灣嘉義市西區廣州街211號,23.4640077,120.431415,福民里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市德明路30巷31~60號,45.6,3房/2廳/1衛,1 /共2層,22.39,22.39,--,#NAME?,13.4,300萬,600台灣嘉義市西區德明路40號,23.4804358,120.4318721,福全里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市廣州街18巷1~30號,25.3,10房/2廳/5衛,1 /共2層,54.65,39.33,--,#NAME?,13.4,735萬,600台灣嘉義市西區廣州街30號,23.4624529,120.4355921,福民里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市興南里9鄰吳鳳南路25巷1~30號,46.3,3房/2廳/2衛,1 /共2層,25.56,20.27,--,#NAME?,13.7,350萬,600台灣嘉義市東區吳鳳南路25巷3號,23.4732011,120.4552785,興南里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市仁愛路227巷1~30號,43.3,3房/1廳/2衛,1 /共2層,29.02,22.08,--,#NAME?,14.1,410萬,600台灣嘉義市西區仁愛路227巷1號,23.4710375,120.4424087,垂楊里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保仁三街1~30號,0.2,4房/3廳/4衛,1 /共3層,54.32,30.98,--,#NAME?,14.2,770萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2015/2/1
10402(實價),套房,嘉義市嘉義市林森西路1~30號,31.1,1房/1廳/1衛,11 /共12層,12.3,2.01,--,#NAME?,14.2,175萬,600台灣嘉義市東區林森西路1號,23.4857906,120.4529263,北門里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市民生南路850巷1弄31~60號,0.3,4房/3廳/5衛,1 /共3層,77.45,44.17,--,#NAME?,14.2,1100萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保仁三街1~30號,0.2,4房/3廳/4衛,1 /共3層,52.3,31.58,--,#NAME?,14.5,760萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保愛二街61~90號,0.2,4房/3廳/5衛,1 /共4層,111.27,52.33,--,#NAME?,14.7,1638萬,600台灣嘉義市東區保愛二街90號,23.5027542,120.4539096,後湖里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市大聖路181~210號,0.8,4房/2廳/3衛,1 /共4層,61.56,41.95,--,#NAME?,14.9,916萬,600台灣嘉義市西區大聖路156號,23.4617412,120.4184082,劉厝里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市保義路151~180號,0.2,5房/2廳/5衛,1 /共4層,63.35,26.18,--,#NAME?,15.2,965萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里,2015/2/1
10402(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.3,3房/3廳/4衛,1 /共3層,63.13,32.37,--,#NAME?,15.2,960萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里,2015/2/1
